"sexo","edad","tiempo","fecha"
"1","(18,30]",45968.1319987774,"11/05/2016"
"1","(30,45]",87214.9300000668,"11/05/2016"
"1","(45,60]",80367.2840001583,"11/05/2016"
"1","(60,Inf]",8577.52599954605,"11/05/2016"
"0","(18,30]",58968.1749994755,"12/05/2016"
"0","(30,45]",179202.706998587,"12/05/2016"
"0","(45,60]",165691.300999165,"12/05/2016"
"0","(60,Inf]",87341.1270005703,"12/05/2016"
"1","(18,30]",29621.7739999294,"12/05/2016"
"1","(30,45]",55388.4699993134,"12/05/2016"
"1","(45,60]",68701.2999997139,"12/05/2016"
"1","(60,Inf]",11153.1430003643,"12/05/2016"
"0","(18,30]",13152.9229998589,"13/05/2016"
"0","(30,45]",52792.174002409,"13/05/2016"
"0","(45,60]",27949.2320008278,"13/05/2016"
"0","(60,Inf]",20854.1970000267,"13/05/2016"
"1","(18,30]",10980.6829991341,"13/05/2016"
"1","(30,45]",40811.925999403,"13/05/2016"
"1","(45,60]",158743.730000973,"13/05/2016"
"1","(60,Inf]",2679.27900028229,"13/05/2016"
"0","(0,18]",707.743000030518,"14/05/2016"
"0","(18,30]",4536.1930000782,"14/05/2016"
"0","(30,45]",40832.0600008965,"14/05/2016"
"0","(45,60]",52952.7150006294,"14/05/2016"
"0","(60,Inf]",6870.15999984741,"14/05/2016"
"1","(18,30]",3641.69699978828,"14/05/2016"
"1","(30,45]",3960.17000031471,"14/05/2016"
"1","(45,60]",14123.2010002136,"14/05/2016"
"0","(0,18]",7693.95300030708,"15/05/2016"
"0","(18,30]",43184.7449996471,"15/05/2016"
"0","(30,45]",97328.3550000191,"15/05/2016"
"0","(45,60]",115939.616999865,"15/05/2016"
"0","(60,Inf]",53334.7039992809,"15/05/2016"
"1","(18,30]",24480.6000013351,"15/05/2016"
"1","(30,45]",90614.8659992218,"15/05/2016"
"1","(45,60]",62383.6419999599,"15/05/2016"
"1","(60,Inf]",10080.4299998283,"15/05/2016"
"0","(18,30]",78865.2639994621,"16/05/2016"
"0","(30,45]",152039.205001831,"16/05/2016"
"0","(45,60]",175792.335998535,"16/05/2016"
"0","(60,Inf]",103879.859998703,"16/05/2016"
"1","(0,18]",127.783999919891,"16/05/2016"
"1","(18,30]",44468.2170000076,"16/05/2016"
"1","(30,45]",165621.981001139,"16/05/2016"
"1","(45,60]",112727.023000717,"16/05/2016"
"1","(60,Inf]",18366.1239993572,"16/05/2016"
"0","(0,18]",782.367000102997,"17/05/2016"
"0","(18,30]",62872.3429996967,"17/05/2016"
"0","(30,45]",2354006.32500005,"17/05/2016"
"0","(45,60]",140432.863000393,"17/05/2016"
"0","(60,Inf]",92692.2269992828,"17/05/2016"
"1","(0,18]",2964.43600010872,"17/05/2016"
"1","(18,30]",44385.1450004578,"17/05/2016"
"1","(30,45]",164235.531999826,"17/05/2016"
"1","(45,60]",133451.981999397,"17/05/2016"
"1","(60,Inf]",28517.4370000362,"17/05/2016"
"0","(0,18]",1132.65700006485,"18/05/2016"
"0","(18,30]",50574.7380006313,"18/05/2016"
"0","(30,45]",198014.343000412,"18/05/2016"
"0","(45,60]",173390.143998623,"18/05/2016"
"0","(60,Inf]",68330.0280005932,"18/05/2016"
"1","(18,30]",45444.9710006714,"18/05/2016"
"1","(30,45]",57571.6350002289,"18/05/2016"
"1","(45,60]",80261.2960002422,"18/05/2016"
"1","(60,Inf]",18786.0720005035,"18/05/2016"
"0","(0,18]",6591.27999997139,"19/05/2016"
"0","(18,30]",65107.3379995823,"19/05/2016"
"0","(30,45]",179053.732998371,"19/05/2016"
"0","(45,60]",161781.737998247,"19/05/2016"
"0","(60,Inf]",86690.4539997578,"19/05/2016"
"1","(0,18]",53.9900000095367,"19/05/2016"
"1","(18,30]",25953.9509999752,"19/05/2016"
"1","(30,45]",78459.3149991035,"19/05/2016"
"1","(45,60]",91847.5070009232,"19/05/2016"
"1","(60,Inf]",20967.0779998302,"19/05/2016"
"0","(0,18]",3260.94600009918,"20/05/2016"
"0","(18,30]",74620.6100001335,"20/05/2016"
"0","(30,45]",167830.156998634,"20/05/2016"
"0","(45,60]",152073.417001009,"20/05/2016"
"0","(60,Inf]",87630.4999990463,"20/05/2016"
"1","(18,30]",41106.6530003548,"20/05/2016"
"1","(30,45]",111080.899000883,"20/05/2016"
"1","(45,60]",93729.3669996262,"20/05/2016"
"1","(60,Inf]",17543.0440006256,"20/05/2016"
"0","(0,18]",621.395999908447,"21/05/2016"
"0","(18,30]",17942.9530003071,"21/05/2016"
"0","(30,45]",128513.483999968,"21/05/2016"
"0","(45,60]",61187.9620001316,"21/05/2016"
"0","(60,Inf]",51952.2249994278,"21/05/2016"
"1","(18,30]",18942.3769993782,"21/05/2016"
"1","(30,45]",88684.8859994411,"21/05/2016"
"1","(45,60]",29411.1429998875,"21/05/2016"
"1","(60,Inf]",12542.6780002117,"21/05/2016"
"0","(0,18]",12569.2869999409,"22/05/2016"
"0","(18,30]",32603.9619998932,"22/05/2016"
"0","(30,45]",147092.481999636,"22/05/2016"
"0","(45,60]",211250.665000677,"22/05/2016"
"0","(60,Inf]",102525.49499917,"22/05/2016"
"1","(0,18]",3344.29699993134,"22/05/2016"
"1","(18,30]",39663.1410005093,"22/05/2016"
"1","(30,45]",158321.232002497,"22/05/2016"
"1","(45,60]",109386.240999222,"22/05/2016"
"1","(60,Inf]",6536.18600010872,"22/05/2016"
"0","(18,30]",69980.7919998169,"23/05/2016"
"0","(30,45]",198464.804997921,"23/05/2016"
"0","(45,60]",203488.199999809,"23/05/2016"
"0","(60,Inf]",129690.954999924,"23/05/2016"
"1","(0,18]",1270.35199999809,"23/05/2016"
"1","(18,30]",62305.0980000496,"23/05/2016"
"1","(30,45]",117719.398999214,"23/05/2016"
"1","(45,60]",93054.7179994583,"23/05/2016"
"1","(60,Inf]",18171.512999773,"23/05/2016"
"0","(0,18]",5322.44699978828,"24/05/2016"
"0","(18,30]",41920.9450001717,"24/05/2016"
"0","(30,45]",137318.459002495,"24/05/2016"
"0","(45,60]",116339.717999935,"24/05/2016"
"0","(60,Inf]",71064.5070002079,"24/05/2016"
"1","(18,30]",20605.5999999046,"24/05/2016"
"1","(30,45]",62743.9359993935,"24/05/2016"
"1","(45,60]",67601.3220009804,"24/05/2016"
"1","(60,Inf]",5234.66499996185,"24/05/2016"
"0","(0,18]",967.894999980927,"25/05/2016"
"0","(18,30]",71873.6180000305,"25/05/2016"
"0","(30,45]",146167.426000595,"25/05/2016"
"0","(45,60]",161520.870999098,"25/05/2016"
"0","(60,Inf]",86283.9579999447,"25/05/2016"
"1","(0,18]",5.24699997901917,"25/05/2016"
"1","(18,30]",44806.1949994564,"25/05/2016"
"1","(30,45]",71278.7509994507,"25/05/2016"
"1","(45,60]",53787.9729988575,"25/05/2016"
"1","(60,Inf]",21089.8610002995,"25/05/2016"
"0","(0,18]",433.486999750137,"26/05/2016"
"0","(18,30]",76176.6559996605,"26/05/2016"
"0","(30,45]",217567.275001049,"26/05/2016"
"0","(45,60]",180761.618001223,"26/05/2016"
"0","(60,Inf]",139949.654999495,"26/05/2016"
"1","(0,18]",597.332999944687,"26/05/2016"
"1","(18,30]",51894.6619999409,"26/05/2016"
"1","(30,45]",113134.886002064,"26/05/2016"
"1","(45,60]",85064.7359995842,"26/05/2016"
"1","(60,Inf]",17609.0520005226,"26/05/2016"
"0","(0,18]",938.183000087738,"27/05/2016"
"0","(18,30]",59494.4680006504,"27/05/2016"
"0","(30,45]",153346.296999216,"27/05/2016"
"0","(45,60]",165769.928999424,"27/05/2016"
"0","(60,Inf]",88266.0499997139,"27/05/2016"
"1","(18,30]",30070.3539998531,"27/05/2016"
"1","(30,45]",72284.8829996586,"27/05/2016"
"1","(45,60]",67382.9900000095,"27/05/2016"
"1","(60,Inf]",16165.544000864,"27/05/2016"
"0","(0,18]",1299.06699991226,"28/05/2016"
"0","(18,30]",22525.3849999905,"28/05/2016"
"0","(30,45]",93707.5069997311,"28/05/2016"
"0","(45,60]",43689.6289994717,"28/05/2016"
"0","(60,Inf]",58289.0050001144,"28/05/2016"
"1","(18,30]",6010.71799969673,"28/05/2016"
"1","(30,45]",46392.5459997654,"28/05/2016"
"1","(45,60]",37820.1049997807,"28/05/2016"
"0","(0,18]",1682.9929997921,"29/05/2016"
"0","(18,30]",46319.5679996014,"29/05/2016"
"0","(30,45]",91933.2470006943,"29/05/2016"
"0","(45,60]",106634.215999842,"29/05/2016"
"0","(60,Inf]",62595.8710000515,"29/05/2016"
"1","(0,18]",1165.4470000267,"29/05/2016"
"1","(18,30]",31492.0259990692,"29/05/2016"
"1","(30,45]",60080.9700005054,"29/05/2016"
"1","(45,60]",72486.4480004311,"29/05/2016"
"1","(60,Inf]",9820.68200016022,"29/05/2016"
"0","(0,18]",1360.3069999218,"30/05/2016"
"0","(18,30]",62735.8550002575,"30/05/2016"
"0","(30,45]",233626.893999577,"30/05/2016"
"0","(45,60]",210567.080998421,"30/05/2016"
"0","(60,Inf]",114989.978001833,"30/05/2016"
"1","(18,30]",51753.0890007019,"30/05/2016"
"1","(30,45]",90436.4270029068,"30/05/2016"
"1","(45,60]",99505.6479985714,"30/05/2016"
"1","(60,Inf]",18535.1419997215,"30/05/2016"
"0","(0,18]",6357.1099998951,"31/05/2016"
"0","(18,30]",58711.2149980068,"31/05/2016"
"0","(30,45]",241224.661997795,"31/05/2016"
"0","(45,60]",198486.299999237,"31/05/2016"
"0","(60,Inf]",117144.166000128,"31/05/2016"
"1","(0,18]",3454.31999945641,"31/05/2016"
"1","(18,30]",58583.8839988708,"31/05/2016"
"1","(30,45]",129667.623000383,"31/05/2016"
"1","(45,60]",108785.052998543,"31/05/2016"
"1","(60,Inf]",13660.9419999123,"31/05/2016"
"0","(0,18]",599.146999835968,"01/06/2016"
"0","(18,30]",83815.9489984512,"01/06/2016"
"0","(30,45]",232901.952000856,"01/06/2016"
"0","(45,60]",184790.019999981,"01/06/2016"
"0","(60,Inf]",99751.882999897,"01/06/2016"
"1","(0,18]",1778.28600001335,"01/06/2016"
"1","(18,30]",63365.9570009708,"01/06/2016"
"1","(30,45]",132925.904001713,"01/06/2016"
"1","(45,60]",90946.1540017128,"01/06/2016"
"1","(60,Inf]",13481.8619999886,"01/06/2016"
"0","(0,18]",5592.71099996567,"02/06/2016"
"0","(18,30]",85930.8779997826,"02/06/2016"
"0","(30,45]",227504.896000624,"02/06/2016"
"0","(45,60]",226649.987997532,"02/06/2016"
"0","(60,Inf]",203173.159999609,"02/06/2016"
"1","(0,18]",822.365999937057,"02/06/2016"
"1","(18,30]",94735.7660005093,"02/06/2016"
"1","(30,45]",275696.701998949,"02/06/2016"
"1","(45,60]",134044.882998705,"02/06/2016"
"1","(60,Inf]",17455.2239997387,"02/06/2016"
"0","(0,18]",2118.47399997711,"03/06/2016"
"0","(18,30]",101954.983999014,"03/06/2016"
"0","(30,45]",195837.905998707,"03/06/2016"
"0","(45,60]",194164.761998177,"03/06/2016"
"0","(60,Inf]",127655.462000847,"03/06/2016"
"1","(0,18]",2997.59699988365,"03/06/2016"
"1","(18,30]",50301.9200000763,"03/06/2016"
"1","(30,45]",113841.433002234,"03/06/2016"
"1","(45,60]",108026.476001263,"03/06/2016"
"1","(60,Inf]",11345.2410001755,"03/06/2016"
"0","(0,18]",2505.1400001049,"04/06/2016"
"0","(18,30]",67655.6940004826,"04/06/2016"
"0","(30,45]",199536.804000616,"04/06/2016"
"0","(45,60]",167908.474001169,"04/06/2016"
"0","(60,Inf]",95147.6529994011,"04/06/2016"
"1","(18,30]",28731.5230002403,"04/06/2016"
"1","(30,45]",128100.59499836,"04/06/2016"
"1","(45,60]",92413.9320003986,"04/06/2016"
"1","(60,Inf]",12367.2830002308,"04/06/2016"
"0","(0,18]",2471.02099967003,"05/06/2016"
"0","(18,30]",72641.8899998665,"05/06/2016"
"0","(30,45]",127204.36199975,"05/06/2016"
"0","(45,60]",143894.720998764,"05/06/2016"
"0","(60,Inf]",96745.390999794,"05/06/2016"
"1","(18,30]",56435.2239999771,"05/06/2016"
"1","(30,45]",83710.9520003796,"05/06/2016"
"1","(45,60]",99301.1990001202,"05/06/2016"
"1","(60,Inf]",8850.50699996948,"05/06/2016"
"0","(0,18]",2981.73000001907,"06/06/2016"
"0","(18,30]",69182.5739998817,"06/06/2016"
"0","(30,45]",215700.978001356,"06/06/2016"
"0","(45,60]",134021.83899951,"06/06/2016"
"0","(60,Inf]",105584.40599966,"06/06/2016"
"1","(18,30]",59139.6969995499,"06/06/2016"
"1","(30,45]",66650.9929990768,"06/06/2016"
"1","(45,60]",72298.5769999027,"06/06/2016"
"1","(60,Inf]",8832.87399983406,"06/06/2016"
"0","(18,30]",132293.927001238,"07/06/2016"
"0","(30,45]",224035.164000988,"07/06/2016"
"0","(45,60]",225442.968002081,"07/06/2016"
"0","(60,Inf]",190153.549998522,"07/06/2016"
"1","(18,30]",50552.3299999237,"07/06/2016"
"1","(30,45]",140885.654001236,"07/06/2016"
"1","(45,60]",135359.953000069,"07/06/2016"
"1","(60,Inf]",37991.8589992523,"07/06/2016"
"0","(18,30]",108011.675998449,"08/06/2016"
"0","(30,45]",210344.90700078,"08/06/2016"
"0","(45,60]",197786.583996534,"08/06/2016"
"0","(60,Inf]",167257.302999973,"08/06/2016"
"1","(0,18]",2860.91299962997,"08/06/2016"
"1","(18,30]",54166.661999464,"08/06/2016"
"1","(30,45]",129021.088000298,"08/06/2016"
"1","(45,60]",92785.3389992714,"08/06/2016"
"1","(60,Inf]",27659.3490004539,"08/06/2016"
"0","(0,18]",702.617000102997,"09/06/2016"
"0","(18,30]",100114.657999039,"09/06/2016"
"0","(30,45]",204690.65500021,"09/06/2016"
"0","(45,60]",166610.300000906,"09/06/2016"
"0","(60,Inf]",113794.234998941,"09/06/2016"
"1","(0,18]",1313.04400014877,"09/06/2016"
"1","(18,30]",47175.5959999561,"09/06/2016"
"1","(30,45]",84867.3960006237,"09/06/2016"
"1","(45,60]",55141.2909991741,"09/06/2016"
"1","(60,Inf]",29279.9980003834,"09/06/2016"
"0","(0,18]",2307.23399996758,"10/06/2016"
"0","(18,30]",302408.662000179,"10/06/2016"
"0","(30,45]",192902.765001297,"10/06/2016"
"0","(45,60]",206507.798000336,"10/06/2016"
"0","(60,Inf]",137894.700999975,"10/06/2016"
"1","(0,18]",1388.04699993134,"10/06/2016"
"1","(18,30]",42791.5850007534,"10/06/2016"
"1","(30,45]",137831.993001461,"10/06/2016"
"1","(45,60]",76695.9809994698,"10/06/2016"
"1","(60,Inf]",26318.6629998684,"10/06/2016"
"0","(0,18]",11055.1029999256,"11/06/2016"
"0","(18,30]",50183.5940001011,"11/06/2016"
"0","(30,45]",84833.7880001068,"11/06/2016"
"0","(45,60]",105109.36000061,"11/06/2016"
"0","(60,Inf]",80386.3259997368,"11/06/2016"
"1","(18,30]",27869.6819999218,"11/06/2016"
"1","(30,45]",106699.09699893,"11/06/2016"
"1","(45,60]",84368.2020003796,"11/06/2016"
"1","(60,Inf]",7793.92599987984,"11/06/2016"
"0","(18,30]",26121.3509993553,"12/06/2016"
"0","(30,45]",50123.0640006065,"12/06/2016"
"0","(45,60]",41101.9450011253,"12/06/2016"
"0","(60,Inf]",62591.5940001011,"12/06/2016"
"1","(18,30]",17401.8530006409,"12/06/2016"
"1","(30,45]",67137.0440001488,"12/06/2016"
"1","(45,60]",62990.9579994678,"12/06/2016"
"1","(60,Inf]",8736.49599981308,"12/06/2016"
"0","(18,30]",92407.2249994278,"13/06/2016"
"0","(30,45]",196359.856000185,"13/06/2016"
"0","(45,60]",105304.236000776,"13/06/2016"
"0","(60,Inf]",82593.4920003414,"13/06/2016"
"1","(0,18]",1677.22000002861,"13/06/2016"
"1","(18,30]",41095.7000007629,"13/06/2016"
"1","(30,45]",204741.899000406,"13/06/2016"
"1","(45,60]",59133.9749982357,"13/06/2016"
"1","(60,Inf]",11297.4860002995,"13/06/2016"
"0","(0,18]",8760.32099962234,"14/06/2016"
"0","(18,30]",109534.146998882,"14/06/2016"
"0","(30,45]",177838.214998722,"14/06/2016"
"0","(45,60]",153343.245999813,"14/06/2016"
"0","(60,Inf]",91206.2459983826,"14/06/2016"
"1","(0,18]",1172.42299985886,"14/06/2016"
"1","(18,30]",33483.0719993114,"14/06/2016"
"1","(30,45]",78078.9059996605,"14/06/2016"
"1","(45,60]",123622.091000319,"14/06/2016"
"1","(60,Inf]",21224.7869997025,"14/06/2016"
"0","(0,18]",2539.31299996376,"15/06/2016"
"0","(18,30]",33845.5909998417,"15/06/2016"
"0","(30,45]",86424.3210003376,"15/06/2016"
"0","(45,60]",53837.0970003605,"15/06/2016"
"0","(60,Inf]",30128.2980000973,"15/06/2016"
"1","(18,30]",17019.6649999619,"15/06/2016"
"1","(30,45]",30338.3439998627,"15/06/2016"
"1","(45,60]",18985.6189992428,"15/06/2016"
"1","(60,Inf]",4411.53800034523,"15/06/2016"
"0","(0,18]",1365.05999994278,"16/06/2016"
"0","(18,30]",67994.3840014935,"16/06/2016"
"0","(30,45]",199188.461999893,"16/06/2016"
"0","(45,60]",197723.526000261,"16/06/2016"
"0","(60,Inf]",102015.126999378,"16/06/2016"
"1","(18,30]",26241.2960002422,"16/06/2016"
"1","(30,45]",87996.3379991055,"16/06/2016"
"1","(45,60]",60307.1969985962,"16/06/2016"
"1","(60,Inf]",15769.7559995651,"16/06/2016"
"0","(0,18]",4551.21199989319,"17/06/2016"
"0","(18,30]",57521.1359987259,"17/06/2016"
"0","(30,45]",116534.04599905,"17/06/2016"
"0","(45,60]",115714.599999905,"17/06/2016"
"0","(60,Inf]",88323.8310012817,"17/06/2016"
"1","(18,30]",34103.3300011158,"17/06/2016"
"1","(30,45]",54589.8220000267,"17/06/2016"
"1","(45,60]",87813.9500012398,"17/06/2016"
"1","(60,Inf]",16268.9149997234,"17/06/2016"
"0","(0,18]",13970.4519999027,"18/06/2016"
"0","(18,30]",43868.3009991646,"18/06/2016"
"0","(30,45]",137184.401999474,"18/06/2016"
"0","(45,60]",96465.8330008984,"18/06/2016"
"0","(60,Inf]",130079.308000565,"18/06/2016"
"1","(18,30]",28341.3380002975,"18/06/2016"
"1","(30,45]",102452.321000814,"18/06/2016"
"1","(45,60]",85237.8270001411,"18/06/2016"
"1","(60,Inf]",28044.7089996338,"18/06/2016"
"0","(0,18]",1312.17000007629,"19/06/2016"
"0","(18,30]",33077.5609993935,"19/06/2016"
"0","(30,45]",135403.716998816,"19/06/2016"
"0","(45,60]",159385.321001291,"19/06/2016"
"0","(60,Inf]",93625.1059999466,"19/06/2016"
"1","(18,30]",34288.7209997177,"19/06/2016"
"1","(30,45]",117072.600999594,"19/06/2016"
"1","(45,60]",119399.155999899,"19/06/2016"
"1","(60,Inf]",3544.58999991417,"19/06/2016"
"0","(0,18]",2963.26300001144,"20/06/2016"
"0","(18,30]",130307.856999874,"20/06/2016"
"0","(30,45]",281721.891999483,"20/06/2016"
"0","(45,60]",182996.049001217,"20/06/2016"
"0","(60,Inf]",140191.727000952,"20/06/2016"
"1","(18,30]",61858.657999754,"20/06/2016"
"1","(30,45]",146164.202998877,"20/06/2016"
"1","(45,60]",132175.764997959,"20/06/2016"
"1","(60,Inf]",11958.6089999676,"20/06/2016"
"0","(0,18]",3632.78700017929,"21/06/2016"
"0","(18,30]",67396.2599995136,"21/06/2016"
"0","(30,45]",259291.079002142,"21/06/2016"
"0","(45,60]",186413.925998688,"21/06/2016"
"0","(60,Inf]",149416.432999611,"21/06/2016"
"1","(0,18]",3767.8140001297,"21/06/2016"
"1","(18,30]",60041.1280009747,"21/06/2016"
"1","(30,45]",161194.771001339,"21/06/2016"
"1","(45,60]",144850.597001076,"21/06/2016"
"1","(60,Inf]",21383.3359997272,"21/06/2016"
"0","(18,30]",105397.002999067,"22/06/2016"
"0","(30,45]",234139.665999174,"22/06/2016"
"0","(45,60]",182876.426000357,"22/06/2016"
"0","(60,Inf]",115164.361999989,"22/06/2016"
"1","(0,18]",846.59700012207,"22/06/2016"
"1","(18,30]",51028.751999855,"22/06/2016"
"1","(30,45]",112709.391001225,"22/06/2016"
"1","(45,60]",123970.013000727,"22/06/2016"
"1","(60,Inf]",31198.4509992599,"22/06/2016"
"0","(0,18]",3216.54100012779,"23/06/2016"
"0","(18,30]",90174.0450000763,"23/06/2016"
"0","(30,45]",172550.13800025,"23/06/2016"
"0","(45,60]",142169.776001215,"23/06/2016"
"0","(60,Inf]",108976.524999619,"23/06/2016"
"1","(18,30]",25787.3129999638,"23/06/2016"
"1","(30,45]",61730.7449996471,"23/06/2016"
"1","(45,60]",53733.0540018082,"23/06/2016"
"1","(60,Inf]",13063.2550003529,"23/06/2016"
"0","(0,18]",935.375999927521,"24/06/2016"
"0","(18,30]",26517.9930000305,"24/06/2016"
"0","(30,45]",66622.8030006886,"24/06/2016"
"0","(45,60]",98163.8659996986,"24/06/2016"
"0","(60,Inf]",109131.931000471,"24/06/2016"
"1","(18,30]",24775.9149990082,"24/06/2016"
"1","(30,45]",59641.9840004444,"24/06/2016"
"1","(45,60]",50974.4239993095,"24/06/2016"
"1","(60,Inf]",18859.3570001125,"24/06/2016"
"0","(0,18]",471.374000072479,"25/06/2016"
"0","(18,30]",29827.4680001736,"25/06/2016"
"0","(30,45]",103447.279999733,"25/06/2016"
"0","(45,60]",221427.211000681,"25/06/2016"
"0","(60,Inf]",98926.7630007267,"25/06/2016"
"1","(0,18]",4948.48699998856,"25/06/2016"
"1","(18,30]",18726.6059999466,"25/06/2016"
"1","(30,45]",34043.7109994888,"25/06/2016"
"1","(45,60]",71058.6439993382,"25/06/2016"
"1","(60,Inf]",3492.99099969864,"25/06/2016"
"0","(0,18]",3389.56300020218,"26/06/2016"
"0","(18,30]",47962.9209988117,"26/06/2016"
"0","(30,45]",186764.279999971,"26/06/2016"
"0","(45,60]",129498.991000175,"26/06/2016"
"0","(60,Inf]",61060.245000124,"26/06/2016"
"1","(18,30]",49942.0870001316,"26/06/2016"
"1","(30,45]",73327.2450003624,"26/06/2016"
"1","(45,60]",75666.3480000496,"26/06/2016"
"1","(60,Inf]",699.709000110626,"26/06/2016"
"0","(0,18]",3644.9209997654,"27/06/2016"
"0","(18,30]",80076.3940010071,"27/06/2016"
"0","(30,45]",195708.869000912,"27/06/2016"
"0","(45,60]",168454.419000864,"27/06/2016"
"0","(60,Inf]",124257.639999628,"27/06/2016"
"1","(0,18]",44737.0880000591,"27/06/2016"
"1","(18,30]",44491.2370007038,"27/06/2016"
"1","(30,45]",103456.633999825,"27/06/2016"
"1","(45,60]",98089.2350010872,"27/06/2016"
"1","(60,Inf]",19030.7249996662,"27/06/2016"
"0","(0,18]",4522.73999977112,"28/06/2016"
"0","(18,30]",80877.0560007095,"28/06/2016"
"0","(30,45]",163235.883001566,"28/06/2016"
"0","(45,60]",190163.450000286,"28/06/2016"
"0","(60,Inf]",120428.042000771,"28/06/2016"
"1","(0,18]",1303.11400008202,"28/06/2016"
"1","(18,30]",58358.151999712,"28/06/2016"
"1","(30,45]",101081.124999285,"28/06/2016"
"1","(45,60]",89239.609000206,"28/06/2016"
"1","(60,Inf]",21408.4510006905,"28/06/2016"
"0","(0,18]",22671.6270000935,"29/06/2016"
"0","(18,30]",191507.727999926,"29/06/2016"
"0","(30,45]",363419.248998642,"29/06/2016"
"0","(45,60]",426016.266000748,"29/06/2016"
"0","(60,Inf]",192182.562999249,"29/06/2016"
"1","(0,18]",1245.84699988365,"29/06/2016"
"1","(18,30]",96039.9239993095,"29/06/2016"
"1","(30,45]",174898.275001287,"29/06/2016"
"1","(45,60]",112460.568999529,"29/06/2016"
"1","(60,Inf]",12973.8410000801,"29/06/2016"
"0","(0,18]",937.842000007629,"30/06/2016"
"0","(18,30]",75096.1770012379,"30/06/2016"
"0","(30,45]",212194.096001148,"30/06/2016"
"0","(45,60]",217145.060001373,"30/06/2016"
"0","(60,Inf]",112918.583000422,"30/06/2016"
"1","(0,18]",1709.26999998093,"30/06/2016"
"1","(18,30]",28014.1819992065,"30/06/2016"
"1","(30,45]",129584.927000523,"30/06/2016"
"1","(45,60]",113609.827000141,"30/06/2016"
"1","(60,Inf]",17716.3450000286,"30/06/2016"
"0","(0,18]",1115.06599998474,"01/07/2016"
"0","(18,30]",62685.8940000534,"01/07/2016"
"0","(30,45]",175323.729999781,"01/07/2016"
"0","(45,60]",177244.474999666,"01/07/2016"
"0","(60,Inf]",87139.1759998798,"01/07/2016"
"1","(0,18]",3317.67000007629,"01/07/2016"
"1","(18,30]",57730.0499997139,"01/07/2016"
"1","(30,45]",56133.6940004826,"01/07/2016"
"1","(45,60]",51213.7199993134,"01/07/2016"
"1","(60,Inf]",16342.9370002747,"01/07/2016"
"0","(0,18]",304.832999944687,"02/07/2016"
"0","(18,30]",51124.3770010471,"02/07/2016"
"0","(30,45]",167216.914001465,"02/07/2016"
"0","(45,60]",97597.2079992294,"02/07/2016"
"0","(60,Inf]",102390.518999815,"02/07/2016"
"1","(18,30]",20685.949999094,"02/07/2016"
"1","(30,45]",92318.3519999981,"02/07/2016"
"1","(45,60]",72230.6240000725,"02/07/2016"
"1","(60,Inf]",12874.4119999409,"02/07/2016"
"0","(18,30]",40394.2789990902,"03/07/2016"
"0","(30,45]",85346.199000597,"03/07/2016"
"0","(45,60]",93678.2819993496,"03/07/2016"
"0","(60,Inf]",90405.4820008278,"03/07/2016"
"1","(18,30]",23372.9580006599,"03/07/2016"
"1","(30,45]",77065.1339998245,"03/07/2016"
"1","(45,60]",65609.8070018291,"03/07/2016"
"1","(60,Inf]",13164.5589995384,"03/07/2016"
"0","(0,18]",2919.63000011444,"04/07/2016"
"0","(18,30]",81590.8469986916,"04/07/2016"
"0","(30,45]",192094.467001438,"04/07/2016"
"0","(45,60]",290673.533002138,"04/07/2016"
"0","(60,Inf]",127836.805998325,"04/07/2016"
"1","(0,18]",1709.84399986267,"04/07/2016"
"1","(18,30]",42614.2859992981,"04/07/2016"
"1","(30,45]",191575.797999382,"04/07/2016"
"1","(45,60]",99616.1499986649,"04/07/2016"
"1","(60,Inf]",18844.5569984913,"04/07/2016"
"0","(0,18]",1998.62599992752,"05/07/2016"
"0","(18,30]",82896.5639996529,"05/07/2016"
"0","(30,45]",197504.620000601,"05/07/2016"
"0","(45,60]",188551.922998428,"05/07/2016"
"0","(60,Inf]",152000.266999006,"05/07/2016"
"1","(0,18]",645.655999898911,"05/07/2016"
"1","(18,30]",46998.5850002766,"05/07/2016"
"1","(30,45]",90273.1539993286,"05/07/2016"
"1","(45,60]",121158.330999851,"05/07/2016"
"1","(60,Inf]",25042.4449994564,"05/07/2016"
"0","(0,18]",6635.4929997921,"06/07/2016"
"0","(18,30]",67888.0039999485,"06/07/2016"
"0","(30,45]",192605.36399889,"06/07/2016"
"0","(45,60]",179125.974999189,"06/07/2016"
"0","(60,Inf]",101680.495999813,"06/07/2016"
"1","(0,18]",6259.15799999237,"06/07/2016"
"1","(18,30]",27311.0120007992,"06/07/2016"
"1","(30,45]",121743.366999149,"06/07/2016"
"1","(45,60]",110744.670000553,"06/07/2016"
"1","(60,Inf]",13603.5520002842,"06/07/2016"
"0","(0,18]",11980.8940000534,"07/07/2016"
"0","(18,30]",68911.6419999599,"07/07/2016"
"0","(30,45]",227602.977998495,"07/07/2016"
"0","(45,60]",179875.544999599,"07/07/2016"
"0","(60,Inf]",152216.178998709,"07/07/2016"
"1","(0,18]",704.707000017166,"07/07/2016"
"1","(18,30]",52463.273999691,"07/07/2016"
"1","(30,45]",160638.849000692,"07/07/2016"
"1","(45,60]",141541.549000025,"07/07/2016"
"1","(60,Inf]",20803.1460008621,"07/07/2016"
"0","(0,18]",8228.33699989319,"08/07/2016"
"0","(18,30]",60208.3749980927,"08/07/2016"
"0","(30,45]",217428.236999512,"08/07/2016"
